date,S,K,tau,r,q,price,expiry,days,moneyness,session
2026-04-01,653.5562744140625,649.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,27.485,2026-05-29,58,0.0070204536426232665,in
2026-04-01,653.5562744140625,655.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,23.490000000000002,2026-05-29,58,-0.0022041611999045804,in
2026-04-01,653.5562744140625,662.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,19.085,2026-05-29,58,-0.012754872486310423,in
2026-04-01,653.5562744140625,668.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,15.600000000000001,2026-05-29,58,-0.021622343691523202,in
2026-04-01,653.5562744140625,675.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,11.905000000000001,2026-05-29,58,-0.03176848234953704,in
2026-04-01,653.5562744140625,681.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,9.125,2026-05-29,58,-0.0402991565138583,in
2026-04-01,653.5562744140625,695.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,4.245,2026-05-29,58,-0.059631259835881294,in
2026-04-01,653.5562744140625,708.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,1.7650000000000001,2026-05-29,58,-0.076897917494262,in
2026-04-01,653.5562744140625,721.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,0.71,2026-05-29,58,-0.0935419217558079,in
2026-04-08,674.27294921875,620.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,60.185,2026-05-08,30,0.08753701486895162,in
2026-04-08,674.27294921875,635.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,45.665,2026-05-08,30,0.061847164124015745,in
2026-04-08,674.27294921875,649.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,33.635,2026-05-08,30,0.038941370136748844,in
2026-04-08,674.27294921875,656.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,27.88,2026-05-08,30,0.027855105516387195,in
2026-04-08,674.27294921875,662.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,23.195,2026-05-08,30,0.01853919821563444,in
2026-04-08,674.27294921875,669.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,17.995,2026-05-08,30,0.007881837397234678,in
2026-04-08,674.27294921875,676.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,13.225,2026-05-08,30,-0.0025548088480029586,in
2026-04-08,674.27294921875,683.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,9.094999999999999,2026-05-08,30,-0.012777526766105418,in
2026-04-08,674.27294921875,690.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,5.74,2026-05-08,30,-0.022792827219202897,in
2026-04-08,674.27294921875,695.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,3.91,2026-05-08,30,-0.029823094649280575,in
2026-04-08,674.27294921875,705.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,1.625,2026-05-08,30,-0.043584469193262414,in
2026-04-08,674.27294921875,715.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,0.665,2026-05-08,30,-0.056960910183566436,in
2026-04-08,674.27294921875,730.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,0.235,2026-05-08,30,-0.07633842572773973,in
2026-04-08,674.27294921875,745.0,0.0821917808219178,0.035999999046325684,-0.0020710723749700274,0.12,2026-05-08,30,-0.09493563863255033,in
2026-04-08,674.27294921875,620.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,62.82,2026-05-22,44,0.08753701486895162,in
2026-04-08,674.27294921875,635.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,48.019999999999996,2026-05-22,44,0.061847164124015745,in
2026-04-08,674.27294921875,649.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,36.195,2026-05-22,44,0.038941370136748844,in
